case_id,agent_type,persona_type,difficulty,v_i,judge_s_resolution,judge_s_completeness,judge_s_tone,s_answer_quality,s_grounding,grounding_order_id,grounding_status,grounding_amount,grounding_policy_claim,grounding_policy_condition,s_outcome,tool_f1,tool_arg_correctness,tool_result_usage,s_tool,used_tools,expected_tools,traj_flow_order,traj_no_loops,traj_no_redundancy,traj_identity_verified,s_trajectory,total_tokens,execution_seconds,s_efficiency,i_fatal,fatal_reasons,s_raw,s_agent,proxy_cost,net_value
CASE_075,Reflection,Polite,easy,1,3,3,5,60.0,100.0,True,,,,,76.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,18532,,61.6,0,,83.9,83.9,34.4,0.495
CASE_075,Reflection,Polite,easy,1,3,3,5,60.0,100.0,True,,,,,76.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,18532,106.65,19.7,0,,75.5,75.5,34.4,0.411
CASE_075,Reflection,Polite,easy,1,2,2,5,40.0,100.0,True,,,,,64.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,18532,183.8,11.4,0,,69.7,69.7,34.4,0.353
CASE_090,Reflection,Polite,medium,2,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,18510,,76.1,0,,95.2,95.2,34.37,1.5603
CASE_090,Reflection,Polite,medium,2,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,18518,106.19,24.1,0,,84.8,84.8,34.38,1.3522
CASE_090,Reflection,Polite,medium,2,2,2,5,40.0,100.0,True,True,,True,,64.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,18508,156.85,16.3,0,,70.7,70.7,34.37,1.0703
CASE_141,Reflection,Polite,easy,1,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,18516,,61.7,0,,92.3,92.3,34.38,0.5792
CASE_141,Reflection,Polite,easy,1,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,18516,106.91,19.6,0,,83.9,83.9,34.38,0.4952
CASE_141,Reflection,Polite,easy,1,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,18516,186.26,11.3,0,,82.3,82.3,34.38,0.4792
CASE_001,Single-slot,Polite,medium,2,5,4,5,92.5,100.0,True,True,True,True,,95.5,0.5,1.0,1.0,75.0,apply_refund|query_order,cancel_order|query_order,True,True,True,True,100.0,13360,,100.0,0,,92.2,92.2,42.59,1.4181
CASE_001,Single-slot,Polite,medium,2,2,4,5,55.0,100.0,True,True,True,True,,73.0,0.5,1.0,1.0,75.0,apply_refund|query_order,cancel_order|query_order,True,True,True,True,100.0,13360,30.51,83.9,0,,81.1,81.1,42.59,1.1961
CASE_001,Single-slot,Polite,medium,2,3,5,5,75.0,100.0,True,True,True,True,,85.0,0.5,1.0,1.0,75.0,apply_refund|query_order,cancel_order|query_order,True,True,True,True,100.0,13360,26.98,94.9,0,,87.5,87.5,42.59,1.3241
CASE_002,Single-slot,Polite,hard,3,4,4,5,80.0,100.0,True,True,True,True,,88.0,1.0,1.0,1.0,100.0,cancel_order|query_order,query_order,True,True,True,True,100.0,25109,,100.0,0,,95.8,95.8,58.06,2.2934
CASE_002,Single-slot,Polite,hard,3,2,3,5,47.5,100.0,True,,True,True,,68.5,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,27528,50.5,100.0,0,,89.0,89.0,66.25,2.0075
CASE_002,Single-slot,Polite,hard,3,2,2,5,40.0,100.0,True,,True,True,,64.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,27528,50.68,99.8,0,,87.4,87.4,66.25,1.9595
CASE_015,Single-slot,Polite,easy,1,5,5,5,100.0,100.0,True,True,,,True,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,11423,,100.0,0,,100.0,100.0,30.04,0.6996
CASE_015,Single-slot,Polite,easy,1,5,5,5,100.0,100.0,True,True,,,True,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,11423,22.29,94.2,0,,98.8,98.8,30.04,0.6876
CASE_015,Single-slot,Polite,easy,1,5,5,5,100.0,100.0,True,True,,,True,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,11423,22.16,94.8,0,,99.0,99.0,30.04,0.6896
CASE_075,Single-slot,Polite,easy,1,3,5,5,75.0,100.0,True,,,,,85.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,7359,,100.0,0,,94.8,94.8,24.69,0.7011
CASE_075,Single-slot,Polite,easy,1,2,2,4,35.0,100.0,True,True,,,,61.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,11424,21.84,96.2,0,,85.6,85.6,30.04,0.5556
CASE_075,Single-slot,Polite,easy,1,2,2,4,35.0,100.0,True,True,,,,61.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,11424,21.93,95.8,0,,85.5,85.5,30.04,0.5546
CASE_090,Single-slot,Polite,medium,2,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,7336,,100.0,0,,100.0,100.0,24.66,1.7534
CASE_090,Single-slot,Polite,medium,2,4,4,5,80.0,100.0,True,True,,True,,88.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,7336,14.01,100.0,0,,95.8,95.8,24.66,1.6694
CASE_090,Single-slot,Polite,medium,2,4,4,5,80.0,100.0,True,True,,True,,88.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,7336,14.19,100.0,0,,95.8,95.8,24.66,1.6694
CASE_141,Single-slot,Polite,easy,1,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,7273,,100.0,0,,100.0,100.0,24.58,0.7542
CASE_141,Single-slot,Polite,easy,1,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,7269,13.81,100.0,0,,100.0,100.0,24.57,0.7543
CASE_141,Single-slot,Polite,easy,1,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,7269,13.81,100.0,0,,100.0,100.0,24.57,0.7543
CASE_001,PlanExecute,VIP,medium,2,5,3,5,85.0,100.0,True,True,,True,,91.0,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,17751,,79.4,0,,92.7,92.7,38.37,1.4703
CASE_001,PlanExecute,VIP,medium,2,3,4,4,62.5,100.0,True,True,,True,,77.5,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,17996,40.14,63.8,0,,84.9,84.9,38.7,1.311
CASE_001,PlanExecute,VIP,medium,2,3,5,5,75.0,100.0,True,True,,True,,85.0,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,17940,38.14,67.1,0,,88.2,88.2,38.62,1.3778
CASE_002,PlanExecute,VIP,hard,3,4,4,4,75.0,100.0,True,,,True,,85.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,29162,,86.1,0,,92.0,92.0,63.4,2.126
CASE_002,PlanExecute,VIP,hard,3,5,5,3,90.0,100.0,True,,,True,,94.0,1.0,1.0,1.0,100.0,cancel_order,query_order,False,True,True,True,75.0,23198,47.38,100.0,0,,92.9,92.9,55.54,2.2316
CASE_002,PlanExecute,VIP,hard,3,2,2,4,35.0,100.0,True,,,True,,61.0,1.0,1.0,1.0,100.0,cancel_order|query_order,query_order,True,True,True,True,100.0,23312,42.11,100.0,0,,86.3,86.3,50.69,2.0821
CASE_015,PlanExecute,VIP,easy,1,3,5,4,70.0,100.0,True,True,,,True,82.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,14535,,78.6,0,,89.4,89.4,39.14,0.5026
CASE_015,PlanExecute,VIP,easy,1,5,5,5,100.0,66.7,True,True,,,False,86.7,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,18216,45.6,46.1,0,,84.6,84.6,38.98,0.4562
CASE_015,PlanExecute,VIP,easy,1,5,5,5,100.0,66.7,True,True,,,False,86.7,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,18439,37.14,56.5,0,,86.6,86.6,39.28,0.4732
CASE_075,PlanExecute,VIP,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,9205,,100.0,0,,100.0,100.0,27.12,0.7288
CASE_075,PlanExecute,VIP,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,9307,22.96,91.5,0,,98.3,98.3,27.25,0.7105
CASE_075,PlanExecute,VIP,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,9307,17.88,100.0,0,,100.0,100.0,27.25,0.7275
CASE_090,PlanExecute,VIP,medium,2,4,3,5,72.5,100.0,True,True,,True,,83.5,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,9167,,100.0,0,,94.2,94.2,27.07,1.6133
CASE_090,PlanExecute,VIP,medium,2,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,9280,23.93,100.0,0,,100.0,100.0,27.22,1.7278
CASE_090,PlanExecute,VIP,medium,2,3,4,5,67.5,100.0,True,True,,True,,80.5,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,9269,17.41,100.0,0,,93.2,93.2,27.2,1.592
CASE_141,PlanExecute,VIP,easy,1,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,9178,,100.0,0,,100.0,100.0,27.08,0.7292
CASE_141,PlanExecute,VIP,easy,1,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,9283,16.96,100.0,0,,100.0,100.0,27.22,0.7278
CASE_141,PlanExecute,VIP,easy,1,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,9283,17.57,100.0,0,,100.0,100.0,27.22,0.7278
CASE_001,ReAct,VIP,medium,2,5,5,5,100.0,100.0,True,,,True,,100.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,False,75.0,16045,,87.8,0,,88.4,88.4,41.13,1.3567
CASE_001,ReAct,VIP,medium,2,5,3,5,85.0,100.0,True,,,True,,91.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,False,75.0,16147,22.45,100.0,0,,87.7,87.7,41.26,1.3414
CASE_001,ReAct,VIP,medium,2,5,5,5,100.0,100.0,True,,,True,,100.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,False,75.0,16147,24.04,100.0,0,,90.8,90.8,41.26,1.4034
CASE_002,ReAct,VIP,hard,3,5,5,5,100.0,100.0,True,,,True,,100.0,1.0,0.0,1.0,75.0,query_order,query_order,True,True,True,False,75.0,26397,,95.1,0,,87.8,87.8,54.76,2.0864
CASE_002,ReAct,VIP,hard,3,5,5,5,100.0,100.0,True,,,True,,100.0,1.0,0.0,1.0,75.0,query_order,query_order,True,True,True,False,75.0,26554,37.11,100.0,0,,88.8,88.8,54.96,2.1144
CASE_002,ReAct,VIP,hard,3,5,5,5,100.0,100.0,True,,,True,,100.0,1.0,0.0,1.0,75.0,query_order,query_order,True,True,True,False,75.0,26554,37.07,100.0,0,,88.8,88.8,54.96,2.1144
CASE_015,ReAct,VIP,easy,1,5,5,5,100.0,100.0,True,True,,,True,100.0,1.0,0.0,1.0,75.0,query_order,query_order,True,False,True,False,50.0,26444,,43.2,0,,72.4,72.4,64.82,0.0758
CASE_015,ReAct,VIP,easy,1,5,5,5,100.0,100.0,True,True,,,True,100.0,1.0,0.0,1.0,75.0,query_order,query_order,True,False,True,False,50.0,26546,37.15,56.5,0,,75.0,75.0,64.95,0.1005
CASE_015,ReAct,VIP,easy,1,5,5,5,100.0,100.0,True,True,,,True,100.0,1.0,0.0,1.0,75.0,query_order,query_order,True,False,True,False,50.0,26546,36.82,57.0,0,,75.2,75.2,64.95,0.1025
CASE_075,ReAct,VIP,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,1.0,0.0,1.0,75.0,query_order,query_order,True,True,True,False,75.0,16076,,71.1,0,,83.0,83.0,41.17,0.4183
CASE_075,ReAct,VIP,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,1.0,0.0,1.0,75.0,query_order,query_order,True,True,True,False,75.0,16178,23.01,91.3,0,,87.0,87.0,41.3,0.457
CASE_075,ReAct,VIP,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,1.0,0.0,1.0,75.0,query_order,query_order,True,True,True,False,75.0,16178,23.06,91.1,0,,87.0,87.0,41.3,0.457
CASE_090,ReAct,VIP,medium,2,4,3,5,72.5,100.0,True,True,,True,,83.5,1.0,0.0,1.0,75.0,query_order,query_order,True,True,True,False,75.0,11921,,100.0,0,,83.0,83.0,35.7,1.303
CASE_090,ReAct,VIP,medium,2,3,4,5,67.5,100.0,True,True,,True,,80.5,1.0,0.0,1.0,75.0,query_order,query_order,True,True,True,False,75.0,12023,17.86,100.0,0,,81.9,81.9,35.83,1.2797
CASE_090,ReAct,VIP,medium,2,3,4,5,67.5,100.0,True,True,,True,,80.5,1.0,0.0,1.0,75.0,query_order,query_order,True,True,True,False,75.0,12023,17.93,100.0,0,,81.9,81.9,35.83,1.2797
CASE_141,ReAct,VIP,easy,1,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,0.0,1.0,75.0,query_order,query_order,True,False,True,False,50.0,26346,,43.4,0,,72.4,72.4,64.69,0.0771
CASE_141,ReAct,VIP,easy,1,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,0.0,1.0,75.0,query_order,query_order,True,False,True,False,50.0,26499,36.35,57.8,0,,75.3,75.3,64.89,0.1041
CASE_141,ReAct,VIP,easy,1,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,0.0,1.0,75.0,query_order,query_order,True,False,True,False,50.0,26499,36.43,57.6,0,,75.3,75.3,64.89,0.1041
CASE_001,Reflection,VIP,medium,2,5,5,5,100.0,100.0,True,,,True,,100.0,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,18934,,74.4,0,,94.9,94.9,34.93,1.5487
CASE_001,Reflection,VIP,medium,2,5,5,5,100.0,100.0,True,,,True,,100.0,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,19036,186.11,13.8,0,,82.8,82.8,35.06,1.3054
CASE_001,Reflection,VIP,medium,2,5,5,5,100.0,100.0,True,,,True,,100.0,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,19036,166.53,15.4,0,,83.1,83.1,35.06,1.3114
CASE_002,Reflection,VIP,hard,3,5,5,5,100.0,100.0,True,,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,31196,,80.5,0,,96.1,96.1,51.08,2.3722
CASE_002,Reflection,VIP,hard,3,5,5,5,100.0,100.0,True,,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,31348,284.72,17.8,0,,83.6,83.6,51.28,1.9952
CASE_002,Reflection,VIP,hard,3,5,5,5,100.0,100.0,True,,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,31348,274.99,18.4,0,,83.7,83.7,51.28,1.9982
CASE_015,Reflection,VIP,easy,1,3,5,5,75.0,100.0,True,True,,,True,85.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19002,,60.1,0,,86.8,86.8,35.02,0.5178
CASE_015,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,True,,,True,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19080,190.76,11.0,0,,82.2,82.2,35.12,0.4708
CASE_015,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,True,,,True,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19080,107.73,19.5,0,,83.9,83.9,35.12,0.4878
CASE_075,Reflection,VIP,easy,1,5,4,5,92.5,100.0,True,,,,,95.5,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,18965,,60.2,0,,90.5,90.5,34.97,0.5553
CASE_075,Reflection,VIP,easy,1,3,5,5,75.0,100.0,True,,,,,85.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19067,159.65,13.2,0,,77.4,77.4,35.11,0.4229
CASE_075,Reflection,VIP,easy,1,,,,0.0,100.0,True,,,,,40.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19067,107.33,19.6,0,,62.9,62.9,35.11,0.2779
CASE_090,Reflection,VIP,medium,2,3,4,5,67.5,100.0,True,True,,True,,80.5,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,18943,,74.4,0,,88.1,88.1,34.94,1.4126
CASE_090,Reflection,VIP,medium,2,3,4,5,67.5,100.0,True,True,,True,,80.5,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19045,181.38,14.1,0,,76.0,76.0,35.08,1.1692
CASE_090,Reflection,VIP,medium,2,3,4,5,67.5,100.0,True,True,,True,,80.5,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19045,107.39,23.8,0,,77.9,77.9,35.08,1.2072
CASE_141,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,18966,,60.2,0,,92.0,92.0,34.97,0.5703
CASE_141,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19047,172.47,12.2,0,,82.4,82.4,35.08,0.4732
CASE_141,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19047,107.31,19.6,0,,83.9,83.9,35.08,0.4882
CASE_001,Single-slot,VIP,medium,2,5,4,5,92.5,100.0,True,True,,True,,95.5,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,13972,,100.0,0,,94.2,94.2,38.4,1.5
CASE_001,Single-slot,VIP,medium,2,5,5,5,100.0,100.0,True,True,,True,,100.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,12185,23.64,100.0,0,,95.8,95.8,31.04,1.6056
CASE_001,Single-slot,VIP,medium,2,5,5,5,100.0,100.0,True,True,,True,,100.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,23705,39.12,65.4,0,,88.9,88.9,56.21,1.2159
CASE_002,Single-slot,VIP,hard,3,4,2,5,65.0,100.0,True,True,True,True,,79.0,1.0,1.0,1.0,100.0,cancel_order|query_order,query_order,True,True,True,True,100.0,16559,,100.0,0,,92.7,92.7,36.8,2.413
CASE_002,Single-slot,VIP,hard,3,4,4,5,80.0,100.0,True,True,True,True,,88.0,1.0,1.0,1.0,100.0,cancel_order|query_order,query_order,True,True,True,True,100.0,27282,47.81,100.0,0,,95.8,95.8,60.92,2.2648
CASE_002,Single-slot,VIP,hard,3,4,4,5,80.0,100.0,True,True,True,True,,88.0,1.0,1.0,1.0,100.0,cancel_order|query_order,query_order,True,True,True,True,100.0,27282,48.19,100.0,0,,95.8,95.8,60.92,2.2648
CASE_015,Single-slot,VIP,easy,1,5,5,5,100.0,100.0,True,True,,,True,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,12258,,93.2,0,,98.6,98.6,31.14,0.6746
CASE_015,Single-slot,VIP,easy,1,5,5,5,100.0,100.0,True,True,,,True,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,12437,22.67,92.6,0,,98.5,98.5,31.38,0.6712
CASE_015,Single-slot,VIP,easy,1,5,5,5,100.0,100.0,True,True,,,True,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,12437,22.52,93.3,0,,98.7,98.7,31.38,0.6732
CASE_075,Single-slot,VIP,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,7801,,100.0,0,,100.0,100.0,25.27,0.7473
CASE_075,Single-slot,VIP,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,7923,14.81,100.0,0,,100.0,100.0,25.43,0.7457
CASE_075,Single-slot,VIP,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,7923,14.53,100.0,0,,100.0,100.0,25.43,0.7457
CASE_090,Single-slot,VIP,medium,2,3,3,5,60.0,100.0,True,True,,True,,76.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,7766,,100.0,0,,91.6,91.6,25.23,1.5797
CASE_090,Single-slot,VIP,medium,2,3,4,5,67.5,100.0,True,True,,True,,80.5,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,7868,14.66,100.0,0,,93.2,93.2,25.36,1.6104
CASE_090,Single-slot,VIP,medium,2,3,4,5,67.5,100.0,True,True,,True,,80.5,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,7868,14.16,100.0,0,,93.2,93.2,25.36,1.6104
CASE_141,Single-slot,VIP,easy,1,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,7789,,100.0,0,,100.0,100.0,25.26,0.7474
CASE_141,Single-slot,VIP,easy,1,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,7853,14.34,100.0,0,,100.0,100.0,25.34,0.7466
CASE_141,Single-slot,VIP,easy,1,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,7853,14.24,100.0,0,,100.0,100.0,25.34,0.7466
